"","id","SITE","SPECIES","Myc","N","nyears","amb.rep","elev.rep","yi","vi","Experiment.Name","note","legumes","Source.Reference","Site.Name","Site.Name2","Species","Species2","Country","Latitude","Lat","Longitude","Lon","MAP","MAT","ph","CNr","totN.","CNr2","comment","comment2","map","PamountBray2","PamountBray","PamountBray09_new","P_ref","Age.at.start","ambco2","co2conc","Fumigation.type","Biome","System.Type","ESA_PAN","MODIS_PAN","CNwise","Ntot","NtotPerc","pHgrids","CEC","Pretention","PamountBray_GSDE","PamountBray09","PamountOlsen","PamountMehlich","PTot","PHO","ENa","Ktot","Ptot_ORNL","Plabile","Porg","Poccluded","Psecondary","Papatite","ClayPerc","MATcru","AGTcru0","AGTcru5","GDD","Alpha","PETcru","MAPcru","MAPmax","AETsplash","PETsplash2","waterlim","moisture","SolRad","Twarm","T_Day.range","Isothermality","T_seasonality","Tmax_warmestM","Tmin_coldestM","T_An.range","T_wettestQ","T_driestsQ","T_warmestQ","T_coldestQ","P_wettestM","P_driestM","P_seasonality","P_wettestQ","P_driestQ","P_warmestQ","P_coldestQ","MWD","MAPraw","MAP2","Age2","newN","Classification","deltaco2"
"26","Braunschweig FACE FF_beet-AM_Nhigh","Braunschweig FACE FF","beet","AM","Nhigh",2,2,2,0.0636949951491319,0.0244972110157295,"","","","Weigel & Manderscheid, 2012","Braunschweig","Braunschweig FACE FF","Beta vulgaris ","B. vulgaris ","Germany",52.3,"N",10.43,"E",506,14.6,6.34,10.65,0.092,NA,"Anderson et al. 2011","","",2153,2153,20.92000008,"","seedlings",400,600,"FACE","Cropland","Agricultural","","",11,2.109999895,0.21099999,65,18,1,2153,20.92000008,533,1332,500,1000,0.179999992,158,272.3787231,19.74278259,67.55552673,102.826088,30.9780159,51.27628708,17,13.30000031,13.30000031,16.54000042,1607,1.180270404,687.4000156,554.3000128,877.7000122,692.5028076,692.6410522,0.999800409,0.800270228,9811.25,17.16666683,7.859999977,30.89622568,639.1806875,21.22800064,-4.211999893,25.44000053,17.23466651,4.803333228,17.23466651,1.558666597,70,37,16.03016671,189,132,189,142,NA,"506",506,0,NA,NA,0.405465108108164
"27","Braunschweig FACE FF_grass-AM_Nhigh","Braunschweig FACE FF","grass","AM","Nhigh",2,2,2,0.0844648390267531,0.0244972110157295,"","","","Weigel & Manderscheid, 2012","Braunschweig","Braunschweig FACE FF","Lolium multiflorum ","L. multiflorum ","Germany",52.3,"N",10.43,"E",287,13.2,6.34,10.65,0.092,NA,"Anderson et al. 2011","","",2153,2153,20.92000008,"","seedlings",400,600,"FACE","Cropland","Agricultural","","",11,2.109999895,0.21099999,65,18,1,2153,20.92000008,533,1332,500,1000,0.179999992,158,272.3787231,19.74278259,67.55552673,102.826088,30.9780159,51.27628708,17,13.30000031,13.30000031,16.54000042,1607,1.180270404,687.4000156,554.3000128,877.7000122,692.5028076,692.6410522,0.999800409,0.800270228,9811.25,17.16666683,7.859999977,30.89622568,639.1806875,21.22800064,-4.211999893,25.44000053,17.23466651,4.803333228,17.23466651,1.558666597,70,37,16.03016671,189,132,189,142,NA,"287",287,0,NA,NA,0.405465108108164
"28","Braunschweig FACE FF_wheat-AM_Nhigh","Braunschweig FACE FF","wheat","AM","Nhigh",2,2,2,0.136128985491999,0.0244972110157295,"","","","Weigel & Manderscheid, 2012","Braunschweig","Braunschweig FACE FF","Triticum aestivum","T. aestivum","Germany",52.3,"N",10.43,"E",401.5,12.6,6.34,10.65,0.092,NA,"Anderson et al. 2011","","",2153,2153,20.92000008,"","seedlings",400,600,"FACE","Cropland","Agricultural","","",11,2.109999895,0.21099999,65,18,1,2153,20.92000008,533,1332,500,1000,0.179999992,158,272.3787231,19.74278259,67.55552673,102.826088,30.9780159,51.27628708,17,13.30000031,13.30000031,16.54000042,1607,1.180270404,687.4000156,554.3000128,877.7000122,692.5028076,692.6410522,0.999800409,0.800270228,9811.25,17.16666683,7.859999977,30.89622568,639.1806875,21.22800064,-4.211999893,25.44000053,17.23466651,4.803333228,17.23466651,1.558666597,70,37,16.03016671,189,132,189,142,NA,"401.5",401.5,0,NA,NA,0.405465108108164
"29","Braunschweig FACE_DRY_maize-AM_Nhigh","Braunschweig FACE_DRY","maize","AM","Nhigh",2,3,3,0.110046547872435,0.0163314740104863,"","","","Manderscheid et al., 2014","Braunschweig","Braunschweig FACE D","Zea mays","Z. mays","Germany",52.3,"N",10.43,"E",264.25,9.1,6.34,10.65,0.092,NA,"Anderson et al. 2011","","",2153,2153,20.92000008,"","seedlings",400,600,"FACE","Cropland","Agricultural","","",11,2.109999895,0.21099999,65,18,1,2153,20.92000008,533,1332,500,1000,0.179999992,158,272.3787231,19.74278259,67.55552673,102.826088,30.9780159,51.27628708,17,13.30000031,13.30000031,16.54000042,1607,1.180270404,687.4000156,554.3000128,877.7000122,692.5028076,692.6410522,0.999800409,0.800270228,9811.25,17.16666683,7.859999977,30.89622568,639.1806875,21.22800064,-4.211999893,25.44000053,17.23466651,4.803333228,17.23466651,1.558666597,70,37,16.03016671,189,132,189,142,NA,"264.25",264.25,0,NA,NA,0.405465108108164
"30","Braunschweig FACE_Triticum aestivum-AM_Nlow","Braunschweig FACE","Triticum aestivum","AM","Nlow",2,3,3,0.0539426757382895,0.0163314740104863,"","","","Dier et al. 2018","Braunschweig FACE","Braunschweig FACE","Triticum aestivum","T. aestivum","Germany",52.3,"N",10.43,"E",1750,9.1,6.88,11.11,0.09,NA,"","","",2153,2153,20.92000008,"","seedlings",400,600,"FACE","Cropland","Agricultural","","",11,2.109999895,0.21099999,65,18,1,2153,20.92000008,533,1332,500,1000,0.179999992,158,272.3787231,19.74278259,67.55552673,102.826088,30.9780159,51.27628708,17,13.30000031,13.30000031,16.54000042,1607,1.25999999,687.4000156,2777.700075,877.7000122,692.5028076,692.6410522,1,0.800270228,9811.25,17.16666683,7.859999977,30.89622568,639.1806875,21.22800064,-4.211999893,25.44000053,17.23466651,4.803333228,17.23466651,1.558666597,70,37,16.03016671,189,132,189,142,0,"watered",877.7000122,0,NA,NA,0.405465108108164
"31","Braunschweig FACE_WET_maize-AM_Nhigh","Braunschweig FACE_WET","maize","AM","Nhigh",2,3,3,0.0106436226399025,0.0163314740104863,"","","","Manderscheid et al., 2014","Braunschweig","Braunschweig FACE W","Zea mays","Z. mays","Germany",52.3,"N",10.43,"E",328.75,9.1,6.34,10.65,0.092,NA,"Anderson et al. 2011","","",2153,2153,20.92000008,"","seedlings",400,600,"FACE","Cropland","Agricultural","","",11,2.109999895,0.21099999,65,18,1,2153,20.92000008,533,1332,500,1000,0.179999992,158,272.3787231,19.74278259,67.55552673,102.826088,30.9780159,51.27628708,17,13.30000031,13.30000031,16.54000042,1607,1.180270404,687.4000156,554.3000128,877.7000122,692.5028076,692.6410522,0.999800409,0.800270228,9811.25,17.16666683,7.859999977,30.89622568,639.1806875,21.22800064,-4.211999893,25.44000053,17.23466651,4.803333228,17.23466651,1.558666597,70,37,16.03016671,189,132,189,142,NA,"328.75",328.75,0,NA,NA,0.405465108108164
"32","Bungendore 2_Eucalyptus pauciflora-ECM_Nlow","Bungendore 2","Eucalyptus pauciflora","ECM","Nlow",1,5,5,-0.166301053953949,0.0651905536384301,"Bungendore 2","","","Barker et al., 2005","Bungendore","Bungendore 2","Eucalyptus pauciflora","E. pauciflora","Australia",-35.14,"S",149.26,"E",NA,12.7,NA,NA,NA,NA,"","","",1481,1481,14.46500015,"","",380,760,"OTC","Temperate_Forest","Tree Stand","Mixed","Grasslands",11,1.110000014,0.111000001,68,23,2,1481,14.46500015,NA,NA,500,NA,NA,146,447.8638611,32.46244431,111.0794373,169.0737457,50.93618774,84.31199646,14,9.158461744,12.85000022,12.85000022,2926,1.071613299,1205.100024,811.900013,1295.099976,1089.564331,1243.402954,0.876276132,0.652966128,17101.83398,19.58333349,12.58200001,46.11493955,532.4057672,25.47599983,-1.807999969,27.2839998,12.28066691,9.955333392,19.34733311,6.192666615,70,47,13.15854911,201,150,169,162,NA,"",NA,NA,NA,NA,0.693147180559945
"33","China mini-FACE_soybean-AM_Nhigh","China mini-FACE","soybean","AM","Nhigh",3,3,3,0.222630318449703,0.0163314740104863,"China mini-FACE","","","Hao et al. 2016","China mini-FACE","China mini-FACE","Glycine max","G. Max","China",40.13,"N",116.14,"E",475,23.2,8.3,11.2,0.1,NA,"","in 2011, values not specific for elevated plots","",412,-999,50.2,"Hao et al. 2016","1",415,550,"FACE","Cropland","Agricultural","Temperate_Forest","Croplands",9,0.930000007,0.093000001,82,14,5,-999,-9.989999771,-999,-999,500,-999,0.179999992,176,545.8120117,58.87522888,83.11312866,117.7540283,28.8031044,257.2664795,17,12.94076931,18.25300015,21.74125014,2677,1.097981965,1100.100008,473.100008,692.2000122,892.0649414,1066.642578,0.836329769,0.443541274,15154.5,25.46666686,12.45733283,28.7194152,1140.960402,32.58799744,-10.78800011,43.37599754,25.47199949,-2.605999986,25.47199949,-2.605999986,177,2,133.5092963,393,7,393,7,NA,"475",475,1,NA,NA,0.281639757995818
"34","China mini-FACE_wheat-AM_Nhigh","China mini-FACE","wheat","AM","Nhigh",1,3,3,0.249370793072335,0.0163314740104863,"China mini-FACE","","","Lam et al. 2012","China mini-FACE","China mini-FACE","Triticum aestivum ","T. aestivum ","China",40.13,"N",116.14,"E",490,7.9,8.4,9.636363636,0.11,NA,"MAP + irrigation from Fitzgerald et al 2016","","",412,-999,50,"Lam et al. 2012","1",415,550,"FACE","Cropland","Agricultural","Temperate_Forest","Croplands",9,0.930000007,0.093000001,82,14,5,-999,-9.989999771,-999,-999,500,-999,0.179999992,176,545.8120117,58.87522888,83.11312866,117.7540283,28.8031044,257.2664795,17,12.94076931,18.25300015,21.74125014,2677,1.097981965,1100.100008,473.100008,692.2000122,892.0649414,1066.642578,0.836329769,0.443541274,15154.5,25.46666686,12.45733283,28.7194152,1140.960402,32.58799744,-10.78800011,43.37599754,25.47199949,-2.605999986,25.47199949,-2.605999986,177,2,133.5092963,393,7,393,7,NA,"490",490,1,NA,NA,0.281639757995818
"35","ClimapestFACE_Coffea arabica-AM_Nhigh","ClimapestFACE","Coffea arabica","AM","Nhigh",2,6,6,0.124399215790343,0.00816573700524317,"ClimapestFACE","","","Ghini et al. 2015","ClimapestFACE","ClimapestFACE","Coffea arabica","C. Arabica","Brazil",-22.716,"S",-47.016,"W",1335,21.7,5.8,13.8,0.116,NA,"Filho unpublished data sent through ResearchGate, also un Filho PhD thesis. Fernandes et al. 2005, same soil. Used C and N for the Mineral Fertilizer (F) treatment Table 3-4 at 0-10cm: 15.4","","",NA,NA,8.180000305,"","1",390,550,"FACE","Cropland","Agricultural","Cropland","Croplands",14,1.110000014,0.111000001,52,9,7,850,8.180000305,-999,1636,300,1000,NA,19,44.95454407,2.789377451,9.128308296,26.64667702,5.983320713,0.406862408,36,18.79876955,22.25833368,22.25833368,5870,1.192538594,1105.700008,1920.900035,2206.5,1219.422607,1238.161865,0.98486526,1.551412694,15181.16699,22.80000019,11.49366673,62.42486918,238.7556304,29.13999939,10.72799969,18.4119997,22.78733285,17.15999985,22.83666611,17.15999985,229,26,68.85109699,625,97,574,97,NA,"1335",1335,1,NA,NA,0.343771539102825
"36","EucFACE_Eucalyptus tereticornis-ECM_Nlow","EucFACE","Eucalyptus tereticornis","ECM","Nlow",3,3,3,-0.0819047677231083,0.0121596544795352,"EucFACE","","","Ellsworth et al. 2017","EucFACE","EucFACE","Eucalyptus tereticornis","E. tereticornis","Australia",-33.6,"S",150.9,"E",720,17,5.5,12.18,0.11,NA,"Drake et al. 2016","P-limited","Age max ECM",530,530,2,"Hasegawa pers. Comm","intact",400,550,"FACE","Temperate_Forest","Tree Stand","Temperate_Forest","Woody savannas",16,1.559999943,0.155999994,62,20,8,530,5.110000134,NA,2268,400,1000,NA,58,297.1404114,21.5375824,73.69692993,112.173912,33.79419708,55.93776703,15,13.20769284,17.10833391,17.10833391,4464,1.108946497,1214.300018,1013.600025,1747.200073,1102.81665,1287.75061,0.856389926,0.787108946,16915.33398,22.21666686,11.53766708,48.88013387,436.8962167,28.49200058,4.888000011,23.60400057,22.03133361,12.54733332,22.28600025,11.41066655,113,41,31.63634391,332,145,294,155,NA,"720",720,50,NA,NA,0.318453731118535
"37","Flakaliden II high T_P.abies-ECM_Nlow","Flakaliden II high T","P.abies","ECM","Nlow",3,3,3,0.15963948187092,0.0653909966557582,"FL2_c","","","Sigurdsson et al. 2013","Flakaliden","Flakaliden II T","Picea abies","P. abies","Sweden",64.12,"N",19.45,"E",645,6.1,4.4,39,0.35,NA,"","Hyvo_nen et al. 2008 Table 3","totN",609,609,6.045000076,"","24",365,700,"OTC","Boreal_Forest","Tree Stand","Boreal_Forest","Boreal_Neurope",16,3.50999999,0.350999999,55,23,5,609,6.045000076,NA,NA,800,NA,0.699999988,91,426.0413513,30.09351921,185.2680664,120.2070923,50.57582474,39.89683914,8,7.701538627,14.64666691,20.72000037,810,NA,476.7000154,722.2000103,900,472.6323547,472.6323242,1.000000065,1.528037701,8564.25,13.21666686,8.472666661,25.67474746,893.2170269,17.94799995,-15.05200005,33,11.69199991,-4.262666543,13.28466654,-8.802666664,83,31,32.92043413,225,100,215,116,NA,"645",645,24,"Nlow","low",0.651182981460913
"38","Flakaliden II_P.abies-ECM_Nlow","Flakaliden II","P.abies","ECM","Nlow",3,3,3,-0.154628141843561,0.0514610437228611,"FL2_c","","","Sigurdsson et al. 2013","Flakaliden","Flakaliden II","Picea abies","P. abies","Sweden",64.12,"N",19.45,"E",645,2.7,4.4,39,0.35,NA,"","Hyvo_nen et al. 2008 Table 3","totN",609,609,6.045000076,"","24",365,700,"OTC","Boreal_Forest","Tree Stand","Boreal_Forest","Boreal_Neurope",16,3.50999999,0.350999999,55,23,5,609,6.045000076,NA,NA,800,NA,0.699999988,91,426.0413513,30.09351921,185.2680664,120.2070923,50.57582474,39.89683914,8,7.701538627,14.64666691,20.72000037,810,NA,476.7000154,722.2000103,900,472.6323547,472.6323242,1.000000065,1.528037701,8564.25,13.21666686,8.472666661,25.67474746,893.2170269,17.94799995,-15.05200005,33,11.69199991,-4.262666543,13.28466654,-8.802666664,83,31,32.92043413,225,100,215,116,NA,"645",645,24,"Nlow","low",0.651182981460913
"39","Flakaliden_P.abies-ECM_Nhigh","Flakaliden","P.abies","ECM","Nhigh",3,3,3,0.201121044198443,0.0231592619167496,"FL_cf","","","Sigurdsson et al. 2013","Flakaliden","Flakaliden F","Picea abies","P. abies","Sweden",64.12,"N",19.45,"E",645,2.2,4.4,32,0.35,NA,"","Hyvo_nen et al. 2008 Table 3","totN",609,609,6.045000076,"","24",365,700,"OTC","Boreal_Forest","Tree Stand","Boreal_Forest","Boreal_Neurope",16,3.50999999,0.350999999,55,23,5,609,6.045000076,NA,NA,800,NA,0.699999988,91,426.0413513,30.09351921,185.2680664,120.2070923,50.57582474,39.89683914,8,7.701538627,14.64666691,20.72000037,810,NA,476.7000154,722.2000103,900,472.6323547,472.6323242,1.000000065,1.528037701,8564.25,13.21666686,8.472666661,25.67474746,893.2170269,17.94799995,-15.05200005,33,11.69199991,-4.262666543,13.28466654,-8.802666664,83,31,32.92043413,225,100,215,116,NA,"645",645,24,"Nlow","low",0.651182981460913
"40","Flakaliden_P.abies-ECM_Nlow","Flakaliden","P.abies","ECM","Nlow",3,3,3,0.0867981239977565,0.0108989891148006,"FL_c","","","Sigurdsson et al. 2013","Flakaliden","Flakaliden","Picea abies","P. abies","Sweden",64.12,"N",19.45,"E",645,2.2,4.4,39,0.35,NA,"","Hyvo_nen et al. 2008 Table 3","totN",609,609,6.045000076,"","24",365,700,"OTC","Boreal_Forest","Tree Stand","Boreal_Forest","Boreal_Neurope",16,3.50999999,0.350999999,55,23,5,609,6.045000076,NA,NA,800,NA,0.699999988,91,426.0413513,30.09351921,185.2680664,120.2070923,50.57582474,39.89683914,8,7.701538627,14.64666691,20.72000037,810,NA,476.7000154,722.2000103,900,472.6323547,472.6323242,1.000000065,1.528037701,8564.25,13.21666686,8.472666661,25.67474746,893.2170269,17.94799995,-15.05200005,33,11.69199991,-4.262666543,13.28466654,-8.802666664,83,31,32.92043413,225,100,215,116,NA,"645",645,24,"Nlow","low",0.651182981460913
"41","GiFACE_grassland-AM_Nlow","GiFACE","grassland","AM","Nlow",17,3,3,0.0907174155520312,0.00733924546881524,"GiFACE","The vegetation is dominated by 12 grass species, 2 legumes and 15 non-leguminous herbs. Legumes (mainly Lathyrus pratensis) contribute less than 0.5% to the total plant biomass. Was a permanent grassland for at least 50 years. not been ploughed for at least 100 years, but is mown twice a year since 1993 ","Y","Andresen et al. 2017","GiFACE","GiFACE","grassland","grassland","Germany",50.53,"N",8.68,"E",575,9.4,6,10.2,0.4,NA,"Jager et al. 2003","elevated plots 0-7.5cm. 9.2-9.6 in Guenet et al.More C/N data in GiFACEbioCN-2014.xlsx","",2153,2153,5,"ANPPdb","50",380,456,"FACE","Grassland","Grassland","Temperate_Forest","Other",10,1.450000048,0.145000005,68,15,1,2153,20.92000008,533,1332,500,1000,0.100000001,158,184.4893646,13.37231541,45.75716019,69.64685059,20.98223495,34.73079681,21,13.09461566,13.09461566,17.65888927,1599,1.23567002,699.5000039,619.3000085,1000.900024,722.842041,722.8421021,0.999999916,0.856756969,10158.41699,17.8166666,7.862666606,30.33436182,656.3270377,21.52400017,-4.395999908,25.92000008,16.03800011,5.094000084,17.59600004,1.450666626,66,42,13.78097181,192,139,180,157,NA,"575",575,50,"Nlow","medium",0.182321556793955
"42","Ginninderra_pooled_Phalaris_aquatica-AM_Nhigh","Ginninderra_pooled","Phalaris_aquatica","AM","Nhigh",2,3,3,0.0200977438762833,0.00753106569011765,"GES_c","no warming effects considered. Both frequent and infrequent cuts considered","","Volder et al., 2007","Ginninderra","Ginninderra","Phalaris aquatica","P. aquatica","Australia",-35.22,"S",149.13,"E",1750,14.3,NA,NA,NA,NA,"","","",1481,1481,14.46500015,"","seedlings",380,750,"G","Grassland","Grassland","Shrubland","Other",11,1.110000014,0.111000001,72,20,2,1481,14.46500015,NA,NA,500,NA,NA,146,447.8638611,32.46244431,111.0794373,169.0737457,50.93618774,84.31199646,15,9.152307898,12.85000022,12.85000022,2926,1.25999999,1205.100024,2777.700075,1295.099976,1089.564331,1243.402954,1,0.652966128,17166.33398,19.7166667,12.48333348,46.22087314,530.3405763,25.84000015,-1.167999983,27.00800014,12.66466661,10.29866658,19.72400014,6.596000051,72,43,15.37459064,205,146,174,151,0,"watered",1295.099976,0,"Nhigh","high",0.679901953809925
"43","Guelph1_artemisa-AM_Nhigh","Guelph1","artemisa","AM","Nhigh",0.33,2,2,0.0496030866712619,0.0835970907602977,"UG_c","Pot experiment and short (16 weeks)","","Klironomos et al., 1998","Guelph","Guelph","Artemisia tridentata","A. tridentata","Canada",43.55,"N",-80.25,"W",1750,20,NA,NA,NA,NA,"","","",1562,NA,NA,"","seedlings",350,700,"G","Grassland","Grassland","Cropland","Croplands",13,1.450000048,0.145000005,73,24,1,1562,14.81000042,523,730,500,1000,NA,155,272.3787231,19.74278259,67.55552673,102.826088,30.9780159,51.27628708,20,9.834615564,16.58333363,16.58333363,1688,1.25999999,687.7000131,2777.700075,1186.599976,835.6287231,904.5144043,1,1.225298375,12776.66699,19.16666667,9.334666461,25.37145779,1016.056155,23.74799919,-13.04399967,36.79199886,18.29933325,-5.357999861,18.92133315,-5.873333206,95,55,17.79282666,278,174,267,186,0,"watered",1186.599976,0,"Nhigh","high",0.693147180559945
"44","Headley_Fraxinus excelsior -AM_Nlow","Headley","Fraxinus excelsior ","AM","Nlow",3,2,2,-0.00910839722963996,0.024840462815842,"","","","Broadmeadow & Jackson, 2001","Headley","Headley","Fraxinus excelsior","F. excelsior","UK",51.12,"N",-0.83,"W",1750,9.6,5.8,22,0.271,NA,"WISE30sec","","",1247,1247,12.21000004,"","2",350,700,"OTC","Temperate_Forest","Tree Stand","","",22,2.710000038,0.271000004,58,17,4,1247,12.21000004,NA,NA,700,NA,0.5,137,230.3172302,16.2685051,100.1555939,64.98375702,27.3412075,21.56816292,20,14.03230789,14.03230789,14.86833355,1564,1.25999999,638.3000168,2777.700075,1055.200073,613.241333,613.241272,1,1.038416757,9955.5,16.03333346,7.811000027,38.56141333,466.6655668,19.91600037,-0.340000004,20.25600037,5.569333235,14.23866693,15.91666667,4.639999891,94,51,22.06427885,278,167,172,249,0,"watered",1055.200073,2,"Nlow","low",0.693147180559945
"45","Headley_Pinus sylvestris -ECM_Nlow","Headley","Pinus sylvestris ","ECM","Nlow",3,2,2,0.460409878699101,0.0200593245060489,"","","","Broadmeadow & Jackson, 2002","Headley","Headley","Pinus sylvestris","P. sylvestris","UK",51.12,"N",-0.83,"W",1750,9.6,5.8,22,0.271,NA,"WISE30sec","","",1247,1247,12.21000004,"","2",350,700,"OTC","Temperate_Forest","Tree Stand","","",22,2.710000038,0.271000004,58,17,4,1247,12.21000004,NA,NA,700,NA,0.5,137,230.3172302,16.2685051,100.1555939,64.98375702,27.3412075,21.56816292,20,14.03230789,14.03230789,14.86833355,1564,1.25999999,638.3000168,2777.700075,1055.200073,613.241333,613.241272,1,1.038416757,9955.5,16.03333346,7.811000027,38.56141333,466.6655668,19.91600037,-0.340000004,20.25600037,5.569333235,14.23866693,15.91666667,4.639999891,94,51,22.06427885,278,167,172,249,0,"watered",1055.200073,2,"Nlow","low",0.693147180559945
"46","Headley_Quercus petraea -ECM_Nlow","Headley","Quercus petraea ","ECM","Nlow",3,2,2,0.102263170234185,0.0482199372557158,"","","","Broadmeadow & Jackson, 2000","Headley","Headley","Quercus petraea","Q. petraea","UK",51.12,"N",-0.83,"W",1750,9.6,5.8,22,0.271,NA,"WISE30sec","","",1247,1247,12.21000004,"","2",350,700,"OTC","Temperate_Forest","Tree Stand","","",22,2.710000038,0.271000004,58,17,4,1247,12.21000004,NA,NA,700,NA,0.5,137,230.3172302,16.2685051,100.1555939,64.98375702,27.3412075,21.56816292,20,14.03230789,14.03230789,14.86833355,1564,1.25999999,638.3000168,2777.700075,1055.200073,613.241333,613.241272,1,1.038416757,9955.5,16.03333346,7.811000027,38.56141333,466.6655668,19.91600037,-0.340000004,20.25600037,5.569333235,14.23866693,15.91666667,4.639999891,94,51,22.06427885,278,167,172,249,0,"watered",1055.200073,2,"Nlow","low",0.693147180559945
"47","Heidfeldhof_oilseed rape-AM_Nhigh","Heidfeldhof","oilseed rape","AM","Nhigh",1,5,5,0.23648657493805,0.0128173803695351,"Heidfeldhof","","","Franzaring et al. 2008","Heidfeldhof","Heidfeldhof","Brassica napus","B. napus","Germany",48.7,"N",9.188,"E",369,16.4,7.300000191,8.8,0.16,NA,"totN not available, used the one below","fertilised","pH",770,770,8.784999847,"","1",380,530,"FACE","Cropland","Agricultural","Cropland","Other",10,1.809999943,0.180999994,72,20,1,770,8.784999847,443,943,600,93,NA,136,272.3787231,19.74278259,67.55552673,102.826088,30.9780159,51.27628708,23,13.76153859,13.76153859,17.17000014,1795,1.175962523,754.6000152,575.4000101,905,775.4569702,858.9732056,0.902772013,0.669869568,10937.41699,17.31666644,8.43666687,32.34422069,656.7108955,21.59200096,-4.492000103,26.08400106,15.74733337,2.374666693,17.33933338,1.187333286,97,40,27.8698132,259,128,245,136,NA,"369",369,1,NA,NA,0.332705753825736
